"track","category","method","config_id","rep","runtime_sec","sample_accesses","memory_mb","mean_estimate","mean_abs_error","mean_ci_cover","mean_ci_width","coef_estimate","coef_abs_error","coef_ci_cover","coef_ci_width","mse","r2"
"Empirical","Mini-batch","SGD","bs256",3,18.3381581306458,2400000,3.66277313232422,18.42447075,0,1,0.190780652337843,3.53760871451703,0.00693072548318296,1,0.0157238723189357,24.0893317316483,0.91524787413938
"Empirical","Hybrid","BLB->One-step","A",1,0.783371925354004,983280,0.00203704833984375,18.42447075,0,1,0.190780652337843,3.5445394400007,4.85389506366118e-13,1,0.015716005788601,24.0652343525266,0.915332654577915
"Empirical","Hybrid","BLB->One-step","A",2,0.719521045684814,983280,0.00203704833984375,18.42447075,0,1,0.190780652337843,3.54453944000072,5.04929431599521e-13,1,0.015716005788601,24.0652343525266,0.915332654577915
"Empirical","Hybrid","BLB->One-step","A",3,0.755075216293335,983280,0.00203704833984375,18.42447075,0,1,0.190780652337843,3.54453944000071,4.90274487674469e-13,1,0.015716005788601,24.0652343525266,0.915332654577915
"Empirical","Hybrid","One-step->SGD","B",1,25.2033638954163,1801200,3.66277313232422,18.42447075,0,1,0.190780652337843,3.73500127225027,0.190461832250055,0,0.0160265171305953,25.0255735270357,0.911953947875149
"Empirical","Hybrid","One-step->SGD","B",2,24.6984751224518,1801200,3.66277313232422,18.42447075,0,1,0.190780652337843,3.42157603741299,0.122963402587229,0,0.0157846194017424,24.2758231176449,0.914591752101875
"Empirical","Hybrid","One-step->SGD","B",3,25.2922430038452,1801200,3.66277313232422,18.42447075,0,1,0.190780652337843,3.61603162934144,0.0714921893412273,0,0.0157462341649355,24.1578981714081,0.915006640733777
"Empirical","Hybrid","Stratified-SGD->Aggregate","C",1,9.73738694190979,2400000,0.00079345703125,18.42447075,0,1,0.190780652337843,NA,NA,NA,NA,NA,NA
"Empirical","Hybrid","Stratified-SGD->Aggregate","C",2,9.39129185676575,2400000,0.00079345703125,18.42447075,0,1,0.190780652337843,NA,NA,NA,NA,NA,NA
"Empirical","Hybrid","Stratified-SGD->Aggregate","C",3,9.83564305305481,2400000,0.00079345703125,18.42447075,0,1,0.190780652337843,NA,NA,NA,NA,NA,NA
